lapp_id,woe_end_use,woe_job_type,cibil_loan_closed_unsecured_count_outlier_ob_woe,cibil_loan_closed_unsecured_disbursed_amt_sum_outlier_ob_woe,cibil_loan_active_personal_loan_tenure_avg_outlier_ob_woe,total_outflow_outlier_ob_woe,woe_educational_qualification,cibil_score_outlier_ob_woe,cibil_loan_active_count_outlier_ob_woe,cibil_loan_closed_credit_card_count_outlier_ob_woe,cibil_loan_closed_consumer_loan_count_outlier_ob_woe,cibil_enquiry_na_disbursed_amt_avg_outlier_ob_woe,cibil_loan_active_disbursed_amt_sum_outlier_ob_woe,avg_3m_ncf_outlier_ob_woe,woe_preferred_agreement_method,cibil_loan_active_instalment_amount_sum_outlier_ob_woe,cibil_loan_closed_consumer_loan_disbursed_amt_avg_outlier_ob_woe,woe_employment_year,total_3m_ncf_outlier_ob_woe,cibil_loan_active_tenure_avg_outlier_ob_woe,crif_loans_to_enquiries_outlier_ob_woe,cibil_loan_active_overdue_amt_sum_outlier_ob_woe,cibil_loan_closed_personal_loan_tenure_avg_outlier_ob_woe,woe_home_stay_duration,no_of_dependents_outlier_ob_woe,avg_3m_other_debit_sum_outlier_ob_woe,age_outlier_ob_woe,cibil_loan_closed_secured_tenure_avg_outlier_ob_woe,shift_1m_upi_credit_sum_outlier_ob_woe,non_financial_credit_score_outlier_ob_woe,crif_loan_closed_instalment_amount_sum_outlier_ob_woe,total_3m_upi_credit_sum_outlier_ob_woe,avg_3m_emi_debit_sum_outlier_ob_woe,cibil_loans_to_enquiries_outlier_ob_woe,total_3m_emi_debit_sum_outlier_ob_woe,employment_duration_outlier_ob_woe,cibil_loan_active_current_bal_sum_outlier_ob_woe,avg_3m_closing_balance_outlier_ob_woe,cibil_loan_active_disbursed_amt_avg_outlier_ob_woe,woe_kyc_method,trend_m2_m3_salary_credit_count_outlier_ob_woe,crif_score_outlier_ob_woe,crif_loan_active_count_outlier_ob_woe,avg_balance_m2_outlier_ob_woe,trend_m2_m3_upi_debit_sum_outlier_ob_woe,income_to_age_ratio_outlier_ob_woe,total_3m_bounce_debit_count_outlier_ob_woe,trend_m1_m2_closing_balance_outlier_ob_woe,shift_1m_other_debit_sum_outlier_ob_woe,avg_3m_credit_count_outlier_ob_woe,trend_m1_m2_pos_expense_debit_count_outlier_ob_woe,crif_loan_active_current_bal_sum_outlier_ob_woe
APP1692673421501603,13.98805257,20,5,5,5,5,15.86364706,19.86644689,10.93216525,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,20,14.24464052,5,18.53736925,5,5,10.23326703,5,5,6.068468637,18.11592958,6.049953781,12.98900889,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1688309681583445,13.98805257,20,11.14456744,10.27747996,5,5,20,20,10.93216525,5,5,20,15.81486159,20,5,5,5,5,20,5,5,5,5,5,14.24464052,20,18.53736925,5,15.77830219,10.23326703,5,5,12.95809766,18.11592958,12.91882292,12.98900889,15.8713736,17.36898549,20,5,20,5,5,5,5,5,20,20,20,5.423861422,5,5
APP1692664548313325,13.98805257,20,11.14456744,13.95006173,5,5,15.86364706,20,10.0849385,5,5,11.33866038,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1684162282563129,16.82949769,20,5,5,5,5,15.86364706,20,13.16796517,5,5,20,5,12.56360721,20,5,5,17.3372325,12.16876606,5,5,5,5,5,5,20,18.53736925,5,15.77830219,5,5,20,5,19.68110896,5,5,5,14.14564187,5,5,20,5,5,5,5,5,5,5,14.46261847,5,20,5
APP1678415911010082,15.64503924,20,5,5,5,5,15.86364706,20,13.16796517,5,5,11.33866038,15.81486159,12.56360721,5,5,5,17.3372325,12.16876606,5,5,5,5,16.48176529,5,20,18.53736925,5,20,5,5,19.00735252,5,18.11592958,5,5,15.8713736,14.14564187,19.3821797,18.57076852,20,20,5,7.200775004,20,5,20,20,14.46261847,5.423861422,20,5
APP1690562140532372,13.98805257,5,20,13.95006173,18.06472886,5,15.86364706,20,20,5,20,11.68392685,19.19065418,12.56360721,20,5,17.98962557,5,12.16876606,20,5,5,20,5,14.24464052,5,18.53736925,5,15.77830219,5,5,20,5,19.68110896,5,5,15.8713736,14.14564187,19.3821797,5,20,5,5,5,5,5,20,5,20,5.423861422,20,5
APP1692645921849620,13.98805257,20,5,5,5,5,15.86364706,5,10.93216525,5,5,11.68392685,15.81486159,5,5,5,5,5,5,18.63003355,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1682449784586119,13.98805257,5,18.24261188,15.89752543,5,5,5,20,17.28213613,20,20,11.33866038,20,5,20,5,20,5,5,16.8864047,20,5,5,17.86157543,5,5,13.96519605,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,19.30591987,5,20,5,5,20,20,5,5,5,5,5,5,5.423861422,5,20
APP1683583291614777,16.6266379,20,13.91766555,5,17.42630819,5,20,19.86644689,17.28213613,5,5,11.68392685,19.19065418,11.1477103,5,5,5,20,10.3330662,14.13352437,17.24945534,18.34296548,18.80543055,5,14.24464052,10.11439076,18.53736925,5,20,5,5,5,5,18.11592958,5,5,15.8713736,17.36898549,20,5,20,5,20,5,5,5,20,5,14.46261847,5,20,17.93481052
APP1684973844203589,13.98805257,20,5,5,20,5,15.86364706,19.86644689,10.93216525,5,5,11.68392685,15.81486159,5,20,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,18.11592958,6.049953781,5,5,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1686788181842079,15.34263777,20,5,5,5,5,20,19.86644689,13.16796517,5,5,11.68392685,15.81486159,12.56360721,20,5,5,17.81013554,12.16876606,14.13352437,5,5,5,16.48176529,20,10.11439076,18.53736925,5,15.70636525,13.18769443,5,20,5,18.11592958,5,12.98900889,15.8713736,17.36898549,19.3821797,18.57076852,5,5,5,5,5,5,20,20,20,5.423861422,5,5
APP1686310263234611,13.98805257,20,5,5,5,5,20,19.86644689,13.16796517,5,5,11.68392685,5,20,20,5,5,20,20,5,5,5,5,17.86157543,14.24464052,10.11439076,18.53736925,5,15.70636525,13.18769443,5,5,5,19.68110896,5,14.07745166,5,17.36898549,5,18.57076852,20,5,5,5,20,5,20,5,14.46261847,5.423861422,20,5
APP1694924075296171,13.98805257,20,11.14456744,5,16.00320023,5,15.86364706,5,13.16796517,5,5,11.68392685,15.81486159,5,20,5,5,5,5,18.63003355,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,19.3821797,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1687758927445880,7.437299845,20,11.14456744,5,5,5,15.86364706,19.51701368,10.93216525,5,14.02923551,11.68392685,20,5,5,5,17.98962557,20,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,12.98900889,19.30591987,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694290513038374,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695546659674262,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695277023469676,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695277021791326,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695282435824286,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695553286357983,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695553293258942,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695655153808371,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695728219505445,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695559601061182,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695558107900865,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695647877785094,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695647766762685,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695009211364536,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1695025933091213,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693017137629839,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693756073086690,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1693660369454864,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1684147676455188,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,16.48176529,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1684327582160076,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,17.86157543,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1687125260575699,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1687504543908999,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,17.86157543,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1684960966351267,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1686790882457957,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1687071906170098,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1685516205033160,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1685609329155082,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1685150944041450,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1685397816008848,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1686229612190835,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1686035406188188,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1686035406172928,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1688306762836783,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1688118574597912,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1688312804182973,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1688323959132354,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1688570888197020,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1687965824510861,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1689481449747336,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691758803891480,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1691838500223038,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,6.637382544,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1692667657912562,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1692673623965817,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1690748339124897,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694459291126441,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694664708767848,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694736932523187,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694392564771266,13.98805257,20,5,5,5,5,15.86364706,5,5,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1687776548909130,13.98805257,20,11.14456744,5,5,5,15.86364706,5,10.0849385,5,5,11.68392685,5,5,20,5,5,5,5,5,5,5,18.80543055,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1689668742496385,13.98805257,20,5,5,5,17.4221114,20,20,17.28213613,5,5,5,20,11.1477103,20,5,5,5,10.3330662,5,5,5,5,5,14.24464052,6.748739968,18.53736925,5,15.77830219,13.18769443,5,19.00735252,6.068468637,18.11592958,6.049953781,14.07745166,15.8713736,20,20,5,20,5,5,20,5,5,20,20,20,5.423861422,20,5
APP1695201894869276,13.98805257,20,5,5,5,5,15.86364706,5,13.16796517,5,5,20,5,5,20,5,5,5,5,5,5,5,5,16.48176529,20,5,18.53736925,5,5,13.18769443,5,5,6.068468637,19.68110896,6.049953781,12.98900889,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1688509523728394,13.98805257,20,5,5,5,17.4221114,15.86364706,19.86644689,13.16796517,5,5,11.68392685,5,5,20,5,5,20,5,5,5,5,5,5,14.24464052,5,18.53736925,5,5,10.23326703,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1679146462332457,13.98805257,20,11.14456744,10.27747996,5,5,15.86364706,20,10.93216525,5,14.02923551,11.68392685,5,12.56360721,5,5,20,17.3372325,12.16876606,5,17.24945534,5,5,5,5,20,18.53736925,5,20,5,5,20,5,18.11592958,5,5,5,17.36898549,5,5,20,20,5,5,5,5,20,20,14.46261847,20,20,5
APP1678085490188789,13.98805257,5,18.24261188,15.89752543,18.06472886,5,6.579237652,20,17.28213613,19.83920695,20,11.68392685,15.81486159,5,5,5,20,17.3372325,5,20,18.86246405,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,19.3821797,5,5,20,20,5,5,5,5,5,5,5.423861422,5,17.93481052
APP1692847542164043,13.98805257,20,11.14456744,8.875205489,20,5,15.86364706,19.86644689,10.0849385,5,5,11.68392685,15.81486159,5,20,5,5,5,5,16.8864047,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,5,6.049953781,5,15.8713736,5,20,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1694867020431698,15.64503924,20,5,5,5,20,20,19.86644689,13.16796517,5,5,11.68392685,5,5,20,5,5,17.81013554,5,5,5,5,5,5,14.24464052,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,5,5,5,18.57076852,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1682426342881777,16.82949769,20,5,5,16.00320023,5,15.86364706,19.86644689,13.16796517,5,5,11.68392685,15.81486159,11.1477103,20,5,5,17.81013554,10.3330662,20,17.24945534,5,5,20,14.24464052,10.11439076,18.53736925,5,5,5,5,20,5,19.68110896,5,5,15.8713736,20,20,18.57076852,20,20,5,20,5,5,20,20,14.46261847,5.423861422,20,17.93481052
APP1680690044447667,13.98805257,20,11.14456744,5,5,5,15.86364706,20,13.16796517,5,5,11.68392685,5,11.92462163,20,5,5,20,5,5,5,5,5,5,5,5,18.53736925,5,15.77830219,5,5,20,5,18.11592958,5,5,11.50693909,20,5,5,20,20,5,20,5,20,20,5,20,5,20,5
APP1682624268773621,16.6266379,20,11.14456744,5,17.42630819,5,15.86364706,19.86644689,13.16796517,5,5,11.68392685,15.81486159,12.56360721,5,5,5,17.81013554,12.16876606,14.13352437,5,5,18.80543055,5,5,5,18.53736925,5,18.53523604,13.18769443,5,5,5,18.11592958,5,5,11.50693909,17.36898549,5,18.57076852,20,20,5,5,5,5,20,5,20,5.423861422,20,5
APP1684779663282326,13.98805257,5,20,20,16.00320023,5,15.86364706,19.51701368,19.52015528,20,20,5,20,11.1477103,20,5,20,5,10.3330662,18.63003355,5,5,17.71355162,5,5,20,5,20,15.77830219,5,5,20,12.95809766,19.68110896,12.91882292,5,19.30591987,17.36898549,20,5,20,5,5,5,5,20,20,20,5,5,20,5
APP1692574783656684,13.98805257,20,11.14456744,5,5,5,15.86364706,19.86644689,13.16796517,5,5,11.68392685,15.81486159,5,20,5,5,5,5,5,5,5,5,5,5,5,18.53736925,5,5,5,5,5,6.068468637,19.68110896,6.049953781,5,15.8713736,5,5,5,5,5,5,5,5,5,5,5,5,5.423861422,5,5
APP1686667824046370,15.34263777,20,11.14456744,17.96778858,5,5,15.86364706,19.86644689,17.28213613,5,5,11.68392685,15.81486159,11.1477103,20,5,5,20,10.3330662,5,5,5,17.71355162,5,5,10.11439076,18.53736925,5,15.77830219,16.68994094,5,20,6.068468637,20,6.049953781,14.07745166,15.8713736,20,19.3821797,18.57076852,20,5,5,5,5,5,20,20,20,5,20,5
APP1681517852383610,13.98805257,20,11.14456744,10.27747996,5,17.4221114,15.86364706,20,10.0849385,5,14.02923551,11.33866038,5,17.30819661,20,5,20,17.81013554,17.7340479,5,18.86246405,5,5,16.48176529,14.24464052,10.11439076,20,5,15.77830219,10.23326703,5,20,5,18.11592958,5,5,11.50693909,17.36898549,19.3821797,18.57076852,20,20,5,5,5,5,20,5,20,5,20,17.93481052
APP1682602342405741,13.98805257,20,5,5,5,5,20,19.86644689,13.16796517,5,5,11.68392685,5,20,20,5,5,17.3372325,20,5,5,5,5,5,14.24464052,10.11439076,18.53736925,5,5,13.18769443,5,20,12.95809766,19.68110896,12.91882292,12.98900889,5,14.14564187,5,5,5,20,5,5,5,5,20,20,20,5.423861422,20,5
APP1684233625378162,13.98805257,20,13.91766555,5,5,5,15.86364706,19.86644689,13.16796517,5,5,11.68392685,15.81486159,17.30819661,20,5,5,5,20,5,5,5,5,5,14.24464052,10.11439076,18.53736925,5,20,13.18769443,5,20,5,19.68110896,5,5,15.8713736,17.36898549,19.3821797,5,20,5,5,5.739730997,20,5,5,5,5,5.423861422,20,5
APP1693013492226730,13.98805257,20,11.14456744,5,5,5,20,19.86644689,10.93216525,5,5,11.68392685,15.81486159,20,5,5,5,17.81013554,20,5,5,5,5,17.86157543,5,10.11439076,18.53736925,5,20,10.23326703,5,20,5,18.11592958,5,5,15.8713736,17.36898549,19.3821797,5,20,5,5,5,20,5,20,5,5,5.423861422,20,5
APP1677182191035820,13.98805257,20,5,5,5,14.19961378,15.86364706,20,13.16796517,5,5,11.68392685,15.81486159,12.56360721,20,5,5,17.81013554,12.16876606,5,5,5,5,16.48176529,5,20,18.53736925,5,20,5,5,20,5,19.68110896,5,5,15.8713736,17.36898549,20,5,20,20,20,5,5,5,20,20,5,5.423861422,20,20
APP1694100352808404,13.98805257,20,11.14456744,8.875205489,5,5,15.86364706,19.51701368,10.0849385,5,5,11.33866038,5,12.56360721,20,5,5,5,12.16876606,5,5,5,5,17.86157543,5,20,18.53736925,5,5,13.18769443,5,5,12.95809766,19.68110896,12.91882292,5,5,17.36898549,5,5,20,5,5,5,20,5,20,5,20,5.423861422,20,5
